2025-02-11 13:29:09,679 [INFO] FeatureGeneration: 開始特徵生成流程...
2025-02-11 13:29:09,679 [INFO] FeatureGeneration: 處理時間範圍: 2024-11-13 到 2025-02-11
2025-02-11 13:29:09,679 [INFO] FeatureGeneration: 處理股票數量: 5
2025-02-11 13:29:09,681 [INFO] FeatureGeneration: 初始化特徵管理器...
2025-02-11 13:29:46,227 [ERROR] FeatureManager: 處理產業 貿易百貨業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,232 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,233 [ERROR] FeatureManager: 生成產業 運動休閒業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,233 [ERROR] FeatureManager: 處理產業 運動休閒業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,236 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,236 [ERROR] FeatureManager: 生成產業 電子工業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,237 [ERROR] FeatureManager: 處理產業 電子工業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,242 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,242 [ERROR] FeatureManager: 生成產業 鋼鐵工業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,243 [ERROR] FeatureManager: 處理產業 鋼鐵工業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,244 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,244 [ERROR] FeatureManager: 生成產業 電機機械業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,244 [ERROR] FeatureManager: 處理產業 電機機械業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,250 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,250 [ERROR] FeatureManager: 生成產業 電腦及週邊設備業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,251 [ERROR] FeatureManager: 處理產業 電腦及週邊設備業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,254 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,254 [ERROR] FeatureManager: 生成產業 化學生技醫療業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,255 [ERROR] FeatureManager: 處理產業 化學生技醫療業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,260 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,261 [ERROR] FeatureManager: 生成產業 化學工業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,263 [ERROR] FeatureManager: 處理產業 化學工業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,267 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,267 [ERROR] FeatureManager: 生成產業 其他電子業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,268 [ERROR] FeatureManager: 處理產業 其他電子業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,276 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,278 [ERROR] FeatureManager: 生成產業 玻璃陶瓷業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,279 [ERROR] FeatureManager: 處理產業 玻璃陶瓷業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,284 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,284 [ERROR] FeatureManager: 生成產業 造紙工業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,285 [ERROR] FeatureManager: 處理產業 造紙工業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,288 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,288 [ERROR] FeatureManager: 生成產業 居家生活業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,289 [ERROR] FeatureManager: 處理產業 居家生活業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,293 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,294 [ERROR] FeatureManager: 生成產業 橡膠工業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,294 [ERROR] FeatureManager: 處理產業 橡膠工業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,295 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,295 [ERROR] FeatureManager: 生成產業 航運業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,295 [ERROR] FeatureManager: 處理產業 航運業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,305 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,306 [ERROR] FeatureManager: 生成產業 半導體業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,307 [ERROR] FeatureManager: 處理產業 半導體業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,315 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,315 [ERROR] FeatureManager: 生成產業 通信網路業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,317 [ERROR] FeatureManager: 處理產業 通信網路業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,320 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,321 [ERROR] FeatureManager: 生成產業 光電業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,321 [ERROR] FeatureManager: 處理產業 光電業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,324 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,325 [ERROR] FeatureManager: 生成產業 電子通路業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,325 [ERROR] FeatureManager: 處理產業 電子通路業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,326 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,326 [ERROR] FeatureManager: 生成產業 資訊服務業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,326 [ERROR] FeatureManager: 處理產業 資訊服務業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,333 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,334 [ERROR] FeatureManager: 生成產業 油電燃氣業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,334 [ERROR] FeatureManager: 處理產業 油電燃氣業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,337 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,337 [ERROR] FeatureManager: 生成產業 數位雲端業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,337 [ERROR] FeatureManager: 處理產業 數位雲端業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,341 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,341 [ERROR] FeatureManager: 生成產業 金融保險業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,342 [ERROR] FeatureManager: 處理產業 金融保險業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,342 [INFO] FeatureManager: 文化創意類: 無對應指數，跳過處理
2025-02-11 13:29:46,349 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,350 [ERROR] FeatureManager: 生成產業 電子商務業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,351 [ERROR] FeatureManager: 處理產業 電子商務業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,354 [ERROR] FeatureManager: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
